URL;favicon_redirection;request_url_cross_site;iframe;submitting_information_to_email;url_of_anchor_cross_site;number_of_images;security_WOT_status;links_in_tags;ip_address_in_domain;long_url_character;prefix_suffix_in_domain;number_of_subdomain;https_lookup;registration_url_in_WHOIS;domain_registration_length;age_of_domain;result
https://www.thedresscodes.com/;on site;< 22%;tidak menggunakan;menggunakan fungsi mailto;< 31%;> 20;aman;< 17%;tidak memiliki;pendek;tidak menggunakan;2;memiliki;terdaftar;> 1 tahun;> 5 bulan;nonphishing
https://harvestcakes.com/;on site;< 22%;menggunakan;tidak menggunakan fungsi mailto;< 31%;> 20;aman;< 17%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;> 1 tahun;> 5 bulan;nonphishing
https://in.via.com/;on site;< 22%;menggunakan;tidak menggunakan fungsi mailto;< 31%;> 20;aman;< 17%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;> 1 tahun;> 5 bulan;nonphishing
https://www.watsons.co.id/;on site;< 22%;menggunakan;tidak menggunakan fungsi mailto;>= 31% dan <= 67%;> 20;aman;< 17%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;> 1 tahun;<= 5 bulan;nonphishing
https://mobile.mi.co.id/;on site;> 65%;menggunakan;tidak menggunakan fungsi mailto;< 31%;> 20;aman;< 17%;tidak memiliki;pendek;tidak menggunakan;2;memiliki;terdaftar;> 1 tahun;<= 5 bulan;nonphishing
https://www.zoya.co.id/;on site;< 22%;tidak menggunakan;tidak menggunakan fungsi mailto;< 31%;> 20;aman;< 17%;tidak memiliki;pendek;tidak menggunakan;2;memiliki;terdaftar;> 1 tahun;<= 5 bulan;nonphishing
https://www.weebly.com/;on site;< 22%;tidak menggunakan;tidak menggunakan fungsi mailto;< 31%;> 20;aman;< 17%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;> 1 tahun;> 5 bulan;nonphishing
https://www.bigcartel.com/;on site;> 65%;tidak menggunakan;tidak menggunakan fungsi mailto;< 31%;> 20;aman;< 17%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;> 1 tahun;> 5 bulan;nonphishing
https://poweronpoweroff.com/;on site;< 22%;menggunakan;tidak menggunakan fungsi mailto;< 31%;> 20;aman;< 17%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;> 1 tahun;> 5 bulan;nonphishing
https://rebeccaatwood.com/;on site;< 22%;tidak menggunakan;tidak menggunakan fungsi mailto;< 31%;> 20;aman;< 17%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;> 1 tahun;> 5 bulan;nonphishing
https://www.baronfig.com/;on site;< 22%;tidak menggunakan;tidak menggunakan fungsi mailto;< 31%;> 20;aman;< 17%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;> 1 tahun;> 5 bulan;nonphishing
https://vipp.com/;on site;< 22%;menggunakan;menggunakan fungsi mailto;< 31%;> 20;aman;< 17%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;> 1 tahun;> 5 bulan;nonphishing
https://www.etsy.com/;on site;> 65%;menggunakan;tidak menggunakan fungsi mailto;< 31%;> 20;aman;< 17%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;> 1 tahun;> 5 bulan;nonphishing
https://www.zibbet.com/;on site;< 22%;menggunakan;menggunakan fungsi mailto;< 31%;> 20;aman;< 17%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;> 1 tahun;> 5 bulan;nonphishing
https://selz.com/;on site;> 65%;tidak menggunakan;tidak menggunakan fungsi mailto;< 31%;> 20;aman;< 17%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;> 1 tahun;> 5 bulan;nonphishing
https://www.cratejoy.com/;on site;< 22%;tidak menggunakan;tidak menggunakan fungsi mailto;< 31%;> 20;aman;< 17%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;> 1 tahun;> 5 bulan;nonphishing
https://jet.com/;on site;> 65%;menggunakan;tidak menggunakan fungsi mailto;< 31%;> 20;aman;< 17%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;> 1 tahun;> 5 bulan;nonphishing
https://www.bonanza.com/;on site;> 65%;menggunakan;tidak menggunakan fungsi mailto;< 31%;> 20;aman;< 17%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;> 1 tahun;> 5 bulan;nonphishing
https://folksy.com/;on site;< 22%;menggunakan;tidak menggunakan fungsi mailto;< 31%;> 20;aman;< 17%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;> 1 tahun;> 5 bulan;nonphishing
https://www.videdressing.com/;on site;> 65%;menggunakan;tidak menggunakan fungsi mailto;< 31%;> 20;aman;< 17%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;> 1 tahun;> 5 bulan;nonphishing
https://www.ecrater.com/;on site;< 22%;tidak menggunakan;tidak menggunakan fungsi mailto;< 31%;> 20;aman;< 17%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;> 1 tahun;> 5 bulan;nonphishing
https://www.sears.com/;on site;> 65%;menggunakan;tidak menggunakan fungsi mailto;< 31%;> 20;aman;< 17%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;> 1 tahun;> 5 bulan;nonphishing
https://www.bigcartel.com/;on site;> 65%;tidak menggunakan;tidak menggunakan fungsi mailto;< 31%;> 20;aman;< 17%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;> 1 tahun;> 5 bulan;nonphishing
https://www.stylelend.com/;on site;> 65%;menggunakan;tidak menggunakan fungsi mailto;< 31%;> 20;aman;< 17%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;<= 1 tahun;> 5 bulan;nonphishing
https://reverb.com/;on site;< 22%;tidak menggunakan;tidak menggunakan fungsi mailto;< 31%;> 20;aman;< 17%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;<= 1 tahun;> 5 bulan;nonphishing
https://www.wayfair.com/;on site;> 65%;tidak menggunakan;tidak menggunakan fungsi mailto;< 31%;> 20;aman;< 17%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;> 1 tahun;> 5 bulan;nonphishing
https://www.sendowl.com/;on site;< 22%;tidak menggunakan;tidak menggunakan fungsi mailto;< 31%;> 20;aman;< 17%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;> 1 tahun;> 5 bulan;nonphishing
https://www.ecwid.com/;on site;> 65%;menggunakan;tidak menggunakan fungsi mailto;< 31%;> 20;aman;< 17%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;> 1 tahun;> 5 bulan;nonphishing
https://sellfy.com/;on site;> 65%;tidak menggunakan;tidak menggunakan fungsi mailto;< 31%;> 20;aman;< 17%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;> 1 tahun;> 5 bulan;nonphishing
https://www.onbuy.com/;on site;< 22%;tidak menggunakan;tidak menggunakan fungsi mailto;< 31%;> 20;aman;< 17%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;> 1 tahun;> 5 bulan;nonphishing
https://www.tesco.com/;on site;< 22%;tidak menggunakan;tidak menggunakan fungsi mailto;< 31%;> 20;aman;< 17%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;> 1 tahun;> 5 bulan;nonphishing
https://www.snapdeal.com/;on site;> 65%;tidak menggunakan;menggunakan fungsi mailto;< 31%;> 20;aman;< 17%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;> 1 tahun;> 5 bulan;nonphishing
https://deals.souq.com/;on site;>= 22% dan <= 65%;menggunakan;tidak menggunakan fungsi mailto;>= 31% dan <= 67%;> 20;aman;< 17%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;> 1 tahun;> 5 bulan;nonphishing
https://www.tmall.com/;on site;< 22%;tidak menggunakan;tidak menggunakan fungsi mailto;< 31%;> 20;aman;< 17%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;> 1 tahun;> 5 bulan;nonphishing
https://www.gittigidiyor.com/;on site;< 22%;menggunakan;tidak menggunakan fungsi mailto;< 31%;> 20;aman;< 17%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;> 1 tahun;> 5 bulan;nonphishing
https://www.casasbahia.com.br/;cross site;>= 22% dan <= 65%;menggunakan;tidak menggunakan fungsi mailto;< 31%;> 20;aman;< 17%;tidak memiliki;pendek;tidak menggunakan;2;memiliki;terdaftar;> 1 tahun;<= 5 bulan;nonphishing
https://www.dafiti.com.br/;on site;>= 22% dan <= 65%;menggunakan;tidak menggunakan fungsi mailto;< 31%;> 20;aman;< 17%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;> 1 tahun;> 5 bulan;nonphishing
https://www.zalando.com/;on site;> 65%;tidak menggunakan;tidak menggunakan fungsi mailto;< 31%;> 20;aman;< 17%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;> 1 tahun;> 5 bulan;nonphishing
https://www.theiconic.com.au/;on site;< 22%;tidak menggunakan;tidak menggunakan fungsi mailto;< 31%;> 20;aman;< 17%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;> 1 tahun;<= 5 bulan;nonphishing
https://www.mydeal.com.au/;on site;< 22%;tidak menggunakan;tidak menggunakan fungsi mailto;< 31%;> 20;aman;< 17%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;> 1 tahun;<= 5 bulan;nonphishing
https://www.zomato.com/;on site;> 65%;menggunakan;tidak menggunakan fungsi mailto;< 31%;> 20;aman;< 17%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;> 1 tahun;> 5 bulan;nonphishing
https://www.gucci.com/;on site;< 22%;menggunakan;tidak menggunakan fungsi mailto;< 31%;> 20;aman;< 17%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;> 1 tahun;> 5 bulan;nonphishing
https://www.chanel.com/;on site;< 22%;tidak menggunakan;tidak menggunakan fungsi mailto;< 31%;> 20;aman;< 17%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;> 1 tahun;> 5 bulan;nonphishing
https://www.vans.com/;on site;< 22%;tidak menggunakan;tidak menggunakan fungsi mailto;< 31%;> 20;aman;< 17%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;> 1 tahun;> 5 bulan;nonphishing
https://www.converse.com/;on site;< 22%;tidak menggunakan;tidak menggunakan fungsi mailto;< 31%;> 20;aman;< 17%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;> 1 tahun;> 5 bulan;nonphishing
https://www.hm.com/;on site;< 22%;tidak menggunakan;tidak menggunakan fungsi mailto;< 31%;> 20;aman;< 17%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;> 1 tahun;> 5 bulan;nonphishing
https://www.showpo.com/;cross site;> 65%;tidak menggunakan;tidak menggunakan fungsi mailto;< 31%;> 20;aman;< 17%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;> 1 tahun;> 5 bulan;nonphishing
https://www.handy.com/;cross site;> 65%;menggunakan;tidak menggunakan fungsi mailto;< 31%;> 20;aman;< 17%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;> 1 tahun;> 5 bulan;nonphishing
https://www.hayneedle.com/;on site;< 22%;tidak menggunakan;menggunakan fungsi mailto;< 31%;> 20;aman;< 17%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;<= 1 tahun;> 5 bulan;nonphishing
https://www.suning.com/;on site;< 22%;tidak menggunakan;tidak menggunakan fungsi mailto;< 31%;> 20;aman;< 17%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;> 1 tahun;> 5 bulan;nonphishing
https://www.walgreens.com/;on site;< 22%;tidak menggunakan;tidak menggunakan fungsi mailto;< 31%;< 10;aman;< 17%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;<= 1 tahun;> 5 bulan;nonphishing
https://www.boots.com/;on site;< 22%;menggunakan;tidak menggunakan fungsi mailto;< 31%;< 10;aman;< 17%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;> 1 tahun;> 5 bulan;nonphishing
https://www.shopping.com/;on site;< 22%;tidak menggunakan;tidak menggunakan fungsi mailto;< 31%;< 10;aman;< 17%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;<= 1 tahun;> 5 bulan;nonphishing
https://www.gumtree.com.au/;cross site;> 65%;menggunakan;menggunakan fungsi mailto;< 31%;>= 10 dan <= 20;aman;< 17%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;> 1 tahun;<= 5 bulan;nonphishing
https://www.zulily.com/;on site;< 22%;tidak menggunakan;tidak menggunakan fungsi mailto;< 31%;>= 10 dan <= 20;aman;< 17%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;> 1 tahun;> 5 bulan;nonphishing
https://www.proflowers.com/;on site;< 22%;tidak menggunakan;menggunakan fungsi mailto;< 31%;>= 10 dan <= 20;aman;< 17%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;<= 1 tahun;> 5 bulan;nonphishing
https://www.givenchy.com/;on site;< 22%;menggunakan;tidak menggunakan fungsi mailto;< 31%;>= 10 dan <= 20;aman;< 17%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;> 1 tahun;> 5 bulan;nonphishing
https://eu.louisvuitton.com/;on site;< 22%;tidak menggunakan;tidak menggunakan fungsi mailto;< 31%;>= 10 dan <= 20;aman;< 17%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;> 1 tahun;> 5 bulan;nonphishing
https://www.talbots.com/;on site;< 22%;menggunakan;tidak menggunakan fungsi mailto;< 31%;> 20;aman;< 17%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;> 1 tahun;> 5 bulan;nonphishing
https://www.hurley.com/;on site;< 22%;tidak menggunakan;tidak menggunakan fungsi mailto;< 31%;< 10;aman;< 17%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;> 1 tahun;> 5 bulan;nonphishing
https://www.shopping24.de/;on site;< 22%;menggunakan;tidak menggunakan fungsi mailto;< 31%;> 20;aman;< 17%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;> 1 tahun;<= 5 bulan;nonphishing
https://www.chewy.com/;on site;< 22%;menggunakan;menggunakan fungsi mailto;< 31%;>= 10 dan <= 20;aman;< 17%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;> 1 tahun;> 5 bulan;nonphishing
https://ateliernewyork.com/;on site;< 22%;tidak menggunakan;menggunakan fungsi mailto;< 31%;>= 10 dan <= 20;aman;< 17%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;> 1 tahun;> 5 bulan;nonphishing
https://ff8ca.weblium.site/;on site;< 22%;tidak menggunakan;tidak menggunakan fungsi mailto;< 31%;< 10;tidak aman;< 17%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;tidak memiliki;tidak terdaftar;> 1 tahun;<= 5 bulan;phishing
https://www.domki-sodas.pl/?rzz=barry.bennett%40pwgsc.gc.ca;on site;< 22%;menggunakan;tidak menggunakan fungsi mailto;< 31%;< 10;tidak aman;< 17%;tidak memiliki;menengah;menggunakan;>= 0 dan < 2;tidak memiliki;terdaftar;> 1 tahun;<= 5 bulan;phishing
https://www.joinsmarty.com/;on site;> 65%;tidak menggunakan;tidak menggunakan fungsi mailto;< 31%;< 10;tidak aman;< 17%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;tidak memiliki;terdaftar;<= 1 tahun;> 5 bulan;phishing
http://savetogooglephotos.com;on site;< 22%;tidak menggunakan;tidak menggunakan fungsi mailto;< 31%;< 10;tidak aman;< 17%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;tidak memiliki;terdaftar;<= 1 tahun;<= 5 bulan;phishing
http://frangosulagroavicola.com/;on site;< 22%;tidak menggunakan;tidak menggunakan fungsi mailto;< 31%;> 20;tidak aman;< 17%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;tidak memiliki;terdaftar;<= 1 tahun;<= 5 bulan;phishing
https://frangosulme.com/index.html;on site;< 22%;tidak menggunakan;menggunakan fungsi mailto;< 31%;< 10;tidak aman;< 17%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;tidak memiliki;terdaftar;<= 1 tahun;<= 5 bulan;phishing
https://www.ustream.tv/recorded/125249344%20https://ustream.tv/recorded/125249486%20https://ustream.tv/recorded/125249496%20https://ustream.tv/recorded/125249482;cross site;< 22%;tidak menggunakan;tidak menggunakan fungsi mailto;> 67%;< 10;tidak aman;>= 17% dan <= 81%;tidak memiliki;panjang;tidak menggunakan;>= 0 dan < 2;tidak memiliki;terdaftar;> 1 tahun;> 5 bulan;phishing
http://magahluihzah.org/promocao.php;on site;< 22%;tidak menggunakan;tidak menggunakan fungsi mailto;< 31%;< 10;tidak aman;< 17%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;tidak memiliki;tidak terdaftar;<= 1 tahun;<= 5 bulan;phishing
https://ventasabritas.com/producto/ford-escape-2015/;on site;< 22%;tidak menggunakan;tidak menggunakan fungsi mailto;< 31%;>= 10 dan <= 20;tidak aman;< 17%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;> 1 tahun;<= 5 bulan;phishing
https://ventasabritas.com/producto/fiat-500-sport-2015/;on site;< 22%;tidak menggunakan;tidak menggunakan fungsi mailto;< 31%;< 10;tidak aman;< 17%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;<= 1 tahun;<= 5 bulan;phishing
https://ventasabritas.com/producto/ford-raptor-4x4-2014/;on site;< 22%;tidak menggunakan;tidak menggunakan fungsi mailto;< 31%;< 10;tidak aman;< 17%;tidak memiliki;menengah;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;<= 1 tahun;<= 5 bulan;phishing
https://www.magalumaisdigital.com/promocao.php;cross site;> 65%;menggunakan;menggunakan fungsi mailto;> 67%;< 10;tidak aman;> 81%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;tidak memiliki;terdaftar;<= 1 tahun;<= 5 bulan;phishing
https://www.masterlocksleutelkluis.nl/;on site;< 22%;tidak menggunakan;menggunakan fungsi mailto;< 31%;< 10;tidak aman;>= 17% dan <= 81%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;<= 1 tahun;<= 5 bulan;phishing
https://mrovca.com/en/szukaj;on site;< 22%;tidak menggunakan;menggunakan fungsi mailto;< 31%;< 10;tidak aman;< 17%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;terdaftar;<= 1 tahun;> 5 bulan;phishing
https://store.steampowered.com/;on site;> 65%;tidak menggunakan;tidak menggunakan fungsi mailto;>= 31% dan <= 67%;> 20;tidak aman;< 17%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;tidak terdaftar;<= 1 tahun;> 5 bulan;phishing
https://girlsjewelryusa.com/collections/suknie-wieczorowe;on site;< 22%;tidak menggunakan;menggunakan fungsi mailto;< 31%;> 20;tidak aman;>= 17% dan <= 81%;tidak memiliki;menengah;tidak menggunakan;>= 0 dan < 2;memiliki;tidak terdaftar;<= 1 tahun;<= 5 bulan;phishing
https://vinabivn.com/products/;on site;< 22%;tidak menggunakan;tidak menggunakan fungsi mailto;< 31%;>= 10 dan <= 20;tidak aman;>= 17% dan <= 81%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;tidak terdaftar;<= 1 tahun;<= 5 bulan;phishing
https://www.aicademytech.com/products/;on site;< 22%;tidak menggunakan;tidak menggunakan fungsi mailto;< 31%;> 20;tidak aman;< 17%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;tidak terdaftar;<= 1 tahun;> 5 bulan;phishing
https://www.otto.de/app/;on site;< 22%;tidak menggunakan;tidak menggunakan fungsi mailto;< 31%;< 10;tidak aman;< 17%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;tidak terdaftar;<= 1 tahun;<= 5 bulan;phishing
https://mykipay.com/wp-content/themes/electro/new/n../web.php;on site;< 22%;tidak menggunakan;tidak menggunakan fungsi mailto;> 67%;> 20;tidak aman;< 17%;tidak memiliki;menengah;tidak menggunakan;>= 0 dan < 2;tidak memiliki;tidak terdaftar;> 1 tahun;<= 5 bulan;phishing
https://www.bestspraygun.com/product/;on site;< 22%;tidak menggunakan;tidak menggunakan fungsi mailto;< 31%;>= 10 dan <= 20;tidak aman;< 17%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;tidak terdaftar;> 1 tahun;<= 5 bulan;phishing
http://www.qvmks.com/;on site;< 22%;tidak menggunakan;tidak menggunakan fungsi mailto;< 31%;> 20;tidak aman;< 17%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;tidak terdaftar;<= 1 tahun;<= 5 bulan;phishing
https://mks.qvmks.com/;on site;< 22%;tidak menggunakan;tidak menggunakan fungsi mailto;< 31%;> 20;tidak aman;< 17%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;tidak memiliki;tidak terdaftar;<= 1 tahun;<= 5 bulan;phishing
https://www.moteefe.com/WOOD999?color=jet-black&product=unisex-hoodie;cross site;> 65%;menggunakan;menggunakan fungsi mailto;> 67%;< 10;tidak aman;> 81%;tidak memiliki;menengah;tidak menggunakan;>= 0 dan < 2;tidak memiliki;tidak terdaftar;> 1 tahun;> 5 bulan;phishing
http://mglufimdeano2019.com/VVaad22as44f510000/index.php?&id=24;cross site;> 65%;menggunakan;tidak menggunakan fungsi mailto;> 67%;< 10;tidak aman;>= 17% dan <= 81%;tidak memiliki;menengah;tidak menggunakan;>= 0 dan < 2;memiliki;tidak terdaftar;<= 1 tahun;<= 5 bulan;phishing
http://diasdenovembro.com/Produto/identificacao.php;cross site;> 65%;menggunakan;tidak menggunakan fungsi mailto;> 67%;< 10;tidak aman;>= 17% dan <= 81%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;memiliki;tidak terdaftar;<= 1 tahun;<= 5 bulan;phishing
http://ofertasde2020.com/magazineluiza.com.br-48656214/produto_m.php?om.br/jogo-de-panelas-tramontina-antiaderente-de-aluminio-vermelho-10-pecas-turim-20298-722/p/144129900/ud/panl/&id=1;cross site;>= 22% dan <= 65%;menggunakan;menggunakan fungsi mailto;> 67%;< 10;tidak aman;> 81%;tidak memiliki;panjang;tidak menggunakan;>= 0 dan < 2;tidak memiliki;tidak terdaftar;<= 1 tahun;<= 5 bulan;phishing
http://liquidacaofinaldeano.com/0244a0588880041auff0/index.php?&id=2;cross site;> 65%;menggunakan;tidak menggunakan fungsi mailto;> 67%;< 10;tidak aman;>= 17% dan <= 81%;tidak memiliki;menengah;tidak menggunakan;>= 0 dan < 2;tidak memiliki;terdaftar;<= 1 tahun;<= 5 bulan;phishing
https://clienteofertasonline.com/!!xxa-da54dad11/index.php?rtphone-motorola-moto-g7-64gb-4gb-tela-6-24-full-hd-camera-12-5mp-dual-traseira-onix/p/ak35egh8fh/te/mtg7/&id=1;cross site;> 65%;menggunakan;tidak menggunakan fungsi mailto;> 67%;>= 10 dan <= 20;tidak aman;> 81%;tidak memiliki;panjang;tidak menggunakan;>= 0 dan < 2;tidak memiliki;terdaftar;<= 1 tahun;<= 5 bulan;phishing
https://www-liquida-fim-de-ano.com/2144akjhc014akyr8870/index.php?&id=1;cross site;> 65%;menggunakan;tidak menggunakan fungsi mailto;> 67%;< 10;tidak aman;> 81%;tidak memiliki;menengah;menggunakan;>= 0 dan < 2;tidak memiliki;tidak terdaftar;<= 1 tahun;<= 5 bulan;phishing
https://clienteofertasonline.com/promocao.php;cross site;> 65%;tidak menggunakan;tidak menggunakan fungsi mailto;>= 31% dan <= 67%;< 10;tidak aman;< 17%;tidak memiliki;pendek;tidak menggunakan;>= 0 dan < 2;tidak memiliki;terdaftar;<= 1 tahun;<= 5 bulan;phishing
https://magaluliquidacaobr.com/1840aigaga2518100074/index.php?&id=1;cross site;> 65%;menggunakan;tidak menggunakan fungsi mailto;> 67%;< 10;tidak aman;>= 17% dan <= 81%;tidak memiliki;menengah;tidak menggunakan;>= 0 dan < 2;tidak memiliki;tidak terdaftar;<= 1 tahun;<= 5 bulan;phishing
